Match_ID,Date,Season,League,HomeTeam,AwayTeam,Elo_Home,Elo_Away,Elo_Diff,Elo_Exp_Home,Elo_Exp_Away,Rest_Days_Home,Rest_Days_Away,Rest_Days_Diff,Trap_Risk_Home,Trap_Risk_Away,Trap_Risk_Diff,Motivation_Home,Motivation_Away,Motivation_Diff,Is_Derby,Derby_Name,Tactics_Pressing_Home,Tactics_Pressing_Away,Tactics_Attack_Home,Tactics_Attack_Away,Tactics_Finishing_Home,Tactics_Finishing_Away,Tactics_Defense_Home,Tactics_Defense_Away,Tactics_SetPiece_Home,Tactics_SetPiece_Away,Counter_Advantage_Home,Counter_Advantage_Away,Counter_Advantage_Diff,Tactics_Clash_Pressing,Tactics_Clash_Attack_vs_Def,Tactics_Clash_Def_vs_Attack,Tactics_Clash_SetPiece,Games_Played_Home,Games_Played_Away,Season_Points_Home,Season_Points_Away,Home_L3_goals_scored_avg,Home_L3_goals_conceded_avg,Home_L3_points_avg,Home_L3_shots_avg,Home_L3_shots_target_avg,Home_L3_shots_conceded_avg,Home_L3_shots_target_conceded_avg,Home_L3_corners_avg,Home_L3_fouls_avg,Home_L3_win_rate,Home_L3_draw_rate,Home_L3_loss_rate,Home_L3_shot_accuracy,Home_L3_weighted_points,Home_L3_unbeaten_streak,Away_L3_goals_scored_avg,Away_L3_goals_conceded_avg,Away_L3_points_avg,Away_L3_shots_avg,Away_L3_shots_target_avg,Away_L3_shots_conceded_avg,Away_L3_shots_target_conceded_avg,Away_L3_corners_avg,Away_L3_fouls_avg,Away_L3_win_rate,Away_L3_draw_rate,Away_L3_loss_rate,Away_L3_shot_accuracy,Away_L3_weighted_points,Away_L3_unbeaten_streak,Home_L5_goals_scored_avg,Home_L5_goals_conceded_avg,Home_L5_points_avg,Home_L5_shots_avg,Home_L5_shots_target_avg,Home_L5_shots_conceded_avg,Home_L5_shots_target_conceded_avg,Home_L5_corners_avg,Home_L5_fouls_avg,Home_L5_win_rate,Home_L5_draw_rate,Home_L5_loss_rate,Home_L5_shot_accuracy,Home_L5_weighted_points,Home_L5_unbeaten_streak,Away_L5_goals_scored_avg,Away_L5_goals_conceded_avg,Away_L5_points_avg,Away_L5_shots_avg,Away_L5_shots_target_avg,Away_L5_shots_conceded_avg,Away_L5_shots_target_conceded_avg,Away_L5_corners_avg,Away_L5_fouls_avg,Away_L5_win_rate,Away_L5_draw_rate,Away_L5_loss_rate,Away_L5_shot_accuracy,Away_L5_weighted_points,Away_L5_unbeaten_streak,Home_L10_goals_scored_avg,Home_L10_goals_conceded_avg,Home_L10_points_avg,Home_L10_shots_avg,Home_L10_shots_target_avg,Home_L10_shots_conceded_avg,Home_L10_shots_target_conceded_avg,Home_L10_corners_avg,Home_L10_fouls_avg,Home_L10_win_rate,Home_L10_draw_rate,Home_L10_loss_rate,Home_L10_shot_accuracy,Home_L10_weighted_points,Home_L10_unbeaten_streak,Away_L10_goals_scored_avg,Away_L10_goals_conceded_avg,Away_L10_points_avg,Away_L10_shots_avg,Away_L10_shots_target_avg,Away_L10_shots_conceded_avg,Away_L10_shots_target_conceded_avg,Away_L10_corners_avg,Away_L10_fouls_avg,Away_L10_win_rate,Away_L10_draw_rate,Away_L10_loss_rate,Away_L10_shot_accuracy,Away_L10_weighted_points,Away_L10_unbeaten_streak,Home_AtHome_L5_goals_scored_avg,Home_AtHome_L5_goals_conceded_avg,Home_AtHome_L5_points_avg,Home_AtHome_L5_shots_avg,Home_AtHome_L5_shots_target_avg,Home_AtHome_L5_shots_conceded_avg,Home_AtHome_L5_shots_target_conceded_avg,Home_AtHome_L5_corners_avg,Home_AtHome_L5_fouls_avg,Home_AtHome_L5_win_rate,Home_AtHome_L5_draw_rate,Home_AtHome_L5_loss_rate,Home_AtHome_L5_shot_accuracy,Home_AtHome_L5_weighted_points,Home_AtHome_L5_unbeaten_streak,Away_AtAway_L5_goals_scored_avg,Away_AtAway_L5_goals_conceded_avg,Away_AtAway_L5_points_avg,Away_AtAway_L5_shots_avg,Away_AtAway_L5_shots_target_avg,Away_AtAway_L5_shots_conceded_avg,Away_AtAway_L5_shots_target_conceded_avg,Away_AtAway_L5_corners_avg,Away_AtAway_L5_fouls_avg,Away_AtAway_L5_win_rate,Away_AtAway_L5_draw_rate,Away_AtAway_L5_loss_rate,Away_AtAway_L5_shot_accuracy,Away_AtAway_L5_weighted_points,Away_AtAway_L5_unbeaten_streak,H2H_Home_Avg_Points,H2H_Home_Avg_GoalDiff,H2H_Count,Diff_L5_Points,Diff_L5_Weighted_Points,Diff_L5_Goals_Scored,Diff_L5_Goals_Conceded,Diff_L5_Shots_Target,B365H,B365D,B365A,FTHG,FTAG,FTR,Target
10,2020-01-11,2020-2021,EPL,Newcastle,Everton,1500.0,1500.0,65.0,0.5924662305843318,0.4075337694156682,10,10,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,0.0,0.0,0.0,0.0,0.0,3.7,3.4,2.05,2,1,H,0
11,2020-02-11,2020-2021,EPL,Fulham,West Brom,1500.0,1500.0,65.0,0.5924662305843318,0.4075337694156682,10,10,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,0.0,0.0,0.0,0.0,0.0,2.4,3.3,3.0,2,0,H,0
12,2020-02-11,2020-2021,EPL,Leeds,Leicester,1500.0,1500.0,65.0,0.5924662305843318,0.4075337694156682,10,10,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,0.0,0.0,0.0,0.0,0.0,2.5,3.6,2.62,1,4,A,2
13,2020-02-11,2020-2021,LaLiga,Villarreal,Valladolid,1500.0,1500.0,65.0,0.5924662305843318,0.4075337694156682,10,10,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,0.0,0.0,0.0,0.0,0.0,1.61,4.0,5.5,2,0,H,0
14,2020-03-10,2020-2021,LaLiga,Ath Madrid,Villarreal,1500.0,1518.339019623705,46.6609803762949,0.5667497136473899,0.4332502863526101,10,28,-18,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,50.0,66.7,50.0,42.5,50.0,90.0,50.0,83.3,50.0,66.7,0.0,0.0,0.0,-33.3,-33.3,7.5,-16.700000000000003,0,1,0,3,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,2.0,0.0,3.0,11.0,5.0,11.0,1.0,6.0,13.0,1.0,0.0,0.0,0.45454504132268975,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,2.0,0.0,3.0,11.0,5.0,11.0,1.0,6.0,13.0,1.0,0.0,0.0,0.45454504132268975,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,2.0,0.0,3.0,11.0,5.0,11.0,1.0,6.0,13.0,1.0,0.0,0.0,0.45454504132268975,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,-1.8,-1.8,-0.8,1.2,-1.0,1.61,3.9,5.5,0,0,D,1
15,2020-03-10,2020-2021,LaLiga,Valladolid,Eibar,1481.660980376295,1500.0,46.6609803762949,0.5667497136473899,0.4332502863526101,28,10,18,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,66.7,50.0,12.5,50.0,0.0,50.0,38.3,50.0,33.3,50.0,0.0,0.0,0.0,16.700000000000003,-37.5,-11.700000000000003,-16.700000000000003,1,0,0,0,0.0,2.0,0.0,11.0,1.0,11.0,5.0,4.0,13.0,0.0,0.0,1.0,0.09090900826453795,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,0.0,2.0,0.0,11.0,1.0,11.0,5.0,4.0,13.0,0.0,0.0,1.0,0.09090900826453795,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,0.0,2.0,0.0,11.0,1.0,11.0,5.0,4.0,13.0,0.0,0.0,1.0,0.09090900826453795,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,-1.2,-1.2,-1.2,0.8,-3.0,2.35,3.0,3.4,1,2,A,2
16,2020-03-10,2020-2021,LaLiga,Elche,Huesca,1481.660980376295,1500.0,46.6609803762949,0.5667497136473899,0.4332502863526101,30,10,20,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,35.4,50.0,10.0,50.0,100.0,50.0,3.3,50.0,0.0,50.0,0.0,0.0,0.0,-14.600000000000001,-40.0,-46.7,-50.0,1,0,0,0,1.0,3.0,0.0,4.0,2.0,17.0,10.0,1.0,12.0,0.0,0.0,1.0,0.49999875000312505,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.0,3.0,0.0,4.0,2.0,17.0,10.0,1.0,12.0,0.0,0.0,1.0,0.49999875000312505,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.0,3.0,0.0,4.0,2.0,17.0,10.0,1.0,12.0,0.0,0.0,1.0,0.49999875000312505,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,-1.2,-1.2,-0.19999999999999996,1.8,-2.0,3.1,3.1,2.45,0,0,D,1
17,2020-03-10,2020-2021,EPL,Leeds,Man City,1468.8955228943225,1500.0,33.89552289432254,0.5486254075904713,0.4513745924095287,28,10,18,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,45.8,50.0,22.5,50.0,38.4,50.0,26.7,50.0,100.0,50.0,0.0,0.0,0.0,-4.200000000000003,-27.5,-23.3,50.0,1,0,0,0,1.0,4.0,0.0,11.0,4.0,10.0,8.0,10.0,9.0,0.0,0.0,1.0,0.3636360330581518,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.0,4.0,0.0,11.0,4.0,10.0,8.0,10.0,9.0,0.0,0.0,1.0,0.3636360330581518,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.0,4.0,0.0,11.0,4.0,10.0,8.0,10.0,9.0,0.0,0.0,1.0,0.3636360330581518,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.0,4.0,0.0,11.0,4.0,10.0,8.0,10.0,9.0,0.0,0.0,1.0,0.3636360330581518,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,-1.2,-1.2,-0.19999999999999996,2.8,0.0,7.5,5.25,1.36,1,1,D,1
18,2020-03-10,2020-2021,EPL,Newcastle,Burnley,1512.22601308247,1500.0,77.22601308246999,0.6093423515367814,0.3906576484632186,30,10,20,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,25.0,50.0,42.5,50.0,78.4,50.0,55.0,50.0,50.0,50.0,0.0,0.0,0.0,-25.0,-7.5,5.0,0.0,1,0,3,0,2.0,1.0,3.0,11.0,4.0,15.0,4.0,5.0,9.0,1.0,0.0,0.0,0.3636360330581518,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,2.0,1.0,3.0,11.0,4.0,15.0,4.0,5.0,9.0,1.0,0.0,0.0,0.3636360330581518,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,2.0,1.0,3.0,11.0,4.0,15.0,4.0,5.0,9.0,1.0,0.0,0.0,0.3636360330581518,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,2.0,1.0,3.0,11.0,4.0,15.0,4.0,5.0,9.0,1.0,0.0,0.0,0.3636360330581518,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,1.8,1.8,0.8,-0.19999999999999996,0.0,2.4,3.2,3.1,3,1,H,0
19,2020-03-10,2020-2021,EPL,Everton,Brighton,1487.77398691753,1487.77398691753,65.0,0.5924662305843318,0.4075337694156682,30,30,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,47.9,75.0,39.2,10.0,14.2,70.8,38.3,45.0,33.3,50.0,0.0,45.0,-45.0,2.8999999999999986,-5.799999999999997,28.299999999999997,-16.700000000000003,1,1,0,0,1.0,2.0,0.0,15.0,4.0,11.0,4.0,4.0,10.0,0.0,0.0,1.0,0.2666664888890074,0.0,0,1.0,2.0,0.0,6.0,2.0,9.0,3.0,5.0,13.0,0.0,0.0,1.0,0.33333277777870374,0.0,0,1.0,2.0,0.0,15.0,4.0,11.0,4.0,4.0,10.0,0.0,0.0,1.0,0.2666664888890074,0.0,0,1.0,2.0,0.0,6.0,2.0,9.0,3.0,5.0,13.0,0.0,0.0,1.0,0.33333277777870374,0.0,0,1.0,2.0,0.0,15.0,4.0,11.0,4.0,4.0,10.0,0.0,0.0,1.0,0.2666664888890074,0.0,0,1.0,2.0,0.0,6.0,2.0,9.0,3.0,5.0,13.0,0.0,0.0,1.0,0.33333277777870374,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.0,2.0,0.0,6.0,2.0,9.0,3.0,5.0,13.0,0.0,0.0,1.0,0.33333277777870374,0.0,0,1.2,0.0,0,0.0,0.0,0.0,0.0,2.0,1.72,3.75,4.8,4,2,H,0
20,2020-03-10,2020-2021,LaLiga,Valencia,Betis,1497.22601308247,1518.339019623705,43.88699345876489,0.5628246727196559,0.43717532728034414,30,30,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,58.3,87.5,42.5,87.5,90.0,70.0,21.7,85.0,0.0,0.0,0.0,75.0,-75.0,-26.700000000000003,-42.5,-65.8,0.0,1,1,1,3,2.0,2.0,1.0,11.0,5.0,16.0,5.0,0.0,18.0,0.0,1.0,0.0,0.45454504132268975,1.0,1,3.0,1.0,3.0,17.0,10.0,4.0,2.0,1.0,13.0,1.0,0.0,0.0,0.5882349480970893,3.0,1,2.0,2.0,1.0,11.0,5.0,16.0,5.0,0.0,18.0,0.0,1.0,0.0,0.45454504132268975,1.0,1,3.0,1.0,3.0,17.0,10.0,4.0,2.0,1.0,13.0,1.0,0.0,0.0,0.5882349480970893,3.0,1,2.0,2.0,1.0,11.0,5.0,16.0,5.0,0.0,18.0,0.0,1.0,0.0,0.45454504132268975,1.0,1,3.0,1.0,3.0,17.0,10.0,4.0,2.0,1.0,13.0,1.0,0.0,0.0,0.5882349480970893,3.0,1,2.0,2.0,1.0,11.0,5.0,16.0,5.0,0.0,18.0,0.0,1.0,0.0,0.45454504132268975,1.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,-2.0,-2.0,-1.0,1.0,-5.0,2.8,3.2,2.6,0,2,A,2
21,2020-03-10,2020-2021,LaLiga,Sociedad,Getafe,1528.8028338984998,1502.77398691753,91.02884698096977,0.6280835963638822,0.3719164036361178,30,30,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,87.5,79.2,54.2,63.3,100.0,55.6,75.0,38.3,16.7,16.7,45.0,0.0,45.0,49.2,15.900000000000006,11.700000000000003,0.0,1,1,3,1,4.0,1.0,3.0,9.0,7.0,9.0,2.0,3.0,16.0,1.0,0.0,0.0,0.7777769135812072,3.0,1,2.0,2.0,1.0,16.0,5.0,11.0,5.0,3.0,25.0,0.0,1.0,0.0,0.31249980468762206,1.0,1,4.0,1.0,3.0,9.0,7.0,9.0,2.0,3.0,16.0,1.0,0.0,0.0,0.7777769135812072,3.0,1,2.0,2.0,1.0,16.0,5.0,11.0,5.0,3.0,25.0,0.0,1.0,0.0,0.31249980468762206,1.0,1,4.0,1.0,3.0,9.0,7.0,9.0,2.0,3.0,16.0,1.0,0.0,0.0,0.7777769135812072,3.0,1,2.0,2.0,1.0,16.0,5.0,11.0,5.0,3.0,25.0,0.0,1.0,0.0,0.31249980468762206,1.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,2.0,2.0,1.0,16.0,5.0,11.0,5.0,3.0,25.0,0.0,1.0,0.0,0.31249980468762206,1.0,1,1.2,0.0,0,2.0,2.0,2.0,-1.0,2.0,2.25,3.1,3.5,3,0,H,0
22,2020-03-10,2020-2021,EPL,Chelsea,Crystal Palace,1500.0,1500.0,65.0,0.5924662305843318,0.4075337694156682,10,10,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4,4.75,8.0,4,0,H,0
23,2020-04-10,2020-2021,EPL,Wolves,Fulham,1500.0,1518.339019623705,46.6609803762949,0.5667497136473899,0.4332502863526101,10,30,-20,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,50.0,70.8,50.0,50.8,50.0,76.7,50.0,86.7,50.0,50.0,0.0,0.0,0.0,-36.7,-36.7,-0.7999999999999972,0.0,0,1,0,3,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,2.0,0.0,3.0,13.0,6.0,10.0,1.0,5.0,13.0,1.0,0.0,0.0,0.46153810650914884,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,2.0,0.0,3.0,13.0,6.0,10.0,1.0,5.0,13.0,1.0,0.0,0.0,0.46153810650914884,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,2.0,0.0,3.0,13.0,6.0,10.0,1.0,5.0,13.0,1.0,0.0,0.0,0.46153810650914884,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,-1.8,-1.8,-0.8,1.2,-2.0,1.5,4.0,7.5,1,0,H,0
24,2020-04-10,2020-2021,EPL,Leicester,West Ham,1531.1044771056775,1500.0,96.10447710567746,0.6348827591759457,0.3651172408240543,30,10,20,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,29.2,50.0,58.3,50.0,100.0,50.0,68.3,50.0,16.7,50.0,0.0,0.0,0.0,-20.8,8.299999999999997,18.299999999999997,-33.3,1,0,3,0,4.0,1.0,3.0,10.0,8.0,11.0,4.0,3.0,5.0,1.0,0.0,0.0,0.7999992000008,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,4.0,1.0,3.0,10.0,8.0,11.0,4.0,3.0,5.0,1.0,0.0,0.0,0.7999992000008,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,4.0,1.0,3.0,10.0,8.0,11.0,4.0,3.0,5.0,1.0,0.0,0.0,0.7999992000008,3.0,1,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,1.2,0.0,0,1.8,1.8,2.8,-0.19999999999999996,4.0,1.61,4.2,5.25,0,3,A,2
25,2020-04-10,2020-2021,EPL,Southampton,West Brom,1517.77398691753,1481.660980376295,101.11300654123511,0.6415397230646475,0.35846027693535254,30,30,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,50.0,45.8,54.2,8.3,98.6,0.0,0.0,31.7,0.0,0.0,20.0,0.0,20.0,18.3,22.500000000000004,-8.3,0.0,1,1,3,0,4.0,3.0,3.0,9.0,4.0,19.0,10.0,1.0,17.0,1.0,0.0,0.0,0.44444395061783265,3.0,1,0.0,2.0,0.0,10.0,1.0,13.0,6.0,2.0,11.0,0.0,0.0,1.0,0.0999999000001,0.0,0,4.0,3.0,3.0,9.0,4.0,19.0,10.0,1.0,17.0,1.0,0.0,0.0,0.44444395061783265,3.0,1,0.0,2.0,0.0,10.0,1.0,13.0,6.0,2.0,11.0,0.0,0.0,1.0,0.0999999000001,0.0,0,4.0,3.0,3.0,9.0,4.0,19.0,10.0,1.0,17.0,1.0,0.0,0.0,0.44444395061783265,3.0,1,0.0,2.0,0.0,10.0,1.0,13.0,6.0,2.0,11.0,0.0,0.0,1.0,0.0999999000001,0.0,0,1.2,1.2,1.2,11.0,4.0,11.0,4.0,4.5,10.0,0.35,0.3,0.35,0.35,1.2,0,0.0,2.0,0.0,10.0,1.0,13.0,6.0,2.0,11.0,0.0,0.0,1.0,0.0999999000001,0.0,0,1.2,0.0,0,3.0,3.0,4.0,1.0,3.0,1.72,3.8,4.75,2,0,H,0
